HHID	CHOSEN	INCOME	HHSIZE	NUMVEH	WOMEN	MEN	NWORK	NCHILD	NYCHILD	ETHN	DIST	NBIKES	PTRANSP	SOLARPAN	WALKBIKE	TELECO	PSENIORS	GRAD	POPDENSE	NEIGHB	SMARTPH	SPOOL	CABLE	COST
1566	2	1	1	1	0	1	1	0	0	4	5.722580708	0	0	0	0	1	0	0	436.9035873	0	0	0	0	0.571550755
1567	2	1	1	0	0	1	1	0	0	4	1.829893726	0	1	0	1	0	0	0	767.7966364	0	0	0	0	0.815243651
1568	2	1	4	1	3	1	2	1	0	1	1.887340756	1	0	0	1	1	1	0	10173.93119	0	1	0	0	1.182143143
1569	2	1	3	1	1	2	1	2	1	4	1.225449605	0	0	0	0	0	0	0	14439.82815	1	0	0	1	1.21017958
1570	2	2	2	0	2	0	1	1	0	4	2.094477386	0	1	0	0	0	0	0	18238.66001	0	0	0	1	1.389024315
1571	2	2	1	1	0	1	1	0	0	1	1.416992687	0	0	0	1	0	0	0	1248.453658	0	0	0	0	0.489013207
1572	2	1	6	0	1	5	3	1	0	4	3.025314146	1	1	0	0	0	0	0	31203.85718	0	1	0	1	0.687653535
1573	2	2	2	2	0	2	1	1	0	4	2.779684429	0	0	0	1	0	0	0	629.159604	0	0	0	1	1.188193091
1574	2	1	1	1	0	1	1	0	0	1	2.552902685	0	0	0	0	0	0	0	1171.260716	0	0	0	1	1.128640235
1575	2	1	7	1	3	4	6	1	0	4	1.427506972	5	0	0	0	0	0	0	11185.1597	0	6	0	0	1.287214476
1576	2	1	4	2	2	2	2	1	0	2	5.173755322	1	0	1	0	1	0	0	580.3582066	0	0	0	0	1.238397371
1577	2	1	2	0	1	1	1	0	0	4	2.120557296	0	0	0	0	0	1	0	338.0692329	1	0	0	1	1.155459891
1578	2	2	2	2	0	2	1	1	0	3	2.877165883	0	1	0	1	0	0	0	826.8766235	0	0	0	0	1.04795222
1579	2	2	2	2	1	1	1	1	0	1	1.418644866	0	0	0	1	1	0	0	17705.19944	0	1	0	0	1.227166078
1580	2	1	3	2	2	1	1	2	1	4	2.890186584	0	0	0	1	0	0	0	841.5694548	0	1	0	0	0.469133456
1581	2	3	1	3	0	1	1	0	0	4	2.622355109	0	1	0	1	0	0	0	1172.326752	0	0	0	0	1.242247722
1582	2	2	6	1	1	5	2	1	0	4	1.947031598	1	0	0	0	1	0	4	789.3720856	1	1	1	0	0.899807659
1583	2	3	1	3	1	0	1	0	0	4	2.464226451	0	1	0	0	0	0	0	20783.27992	0	0	0	1	1.158852138
1584	2	2	2	1	1	1	2	0	0	1	1.309876666	0	0	1	0	0	0	0	24130.33721	0	1	0	1	0.51399608
1585	2	3	3	3	0	3	3	0	0	4	5.893756795	1	0	0	0	1	0	0	469.5405145	0	2	1	1	1.044291196
1586	2	3	3	1	2	1	1	2	0	1	2.433246494	1	0	0	0	0	0	0	19281.65227	0	2	0	0	0.678034113
1587	2	3	2	1	1	1	2	0	0	1	4.673889851	0	1	0	0	1	0	1	156.0406602	0	1	1	1	1.118553975
1588	2	2	1	0	0	1	1	0	0	2	1.217228547	0	0	0	0	0	0	0	724.0744278	0	0	1	0	0.759592286
1589	2	1	6	2	6	0	4	2	1	1	2.910389275	0	0	0	0	1	0	0	24081.79508	0	1	0	0	0.573989875
1590	2	2	2	2	1	1	1	1	0	4	1.785049093	0	0	0	0	0	0	0	570.8796534	0	0	1	0	0.560008815
1591	2	2	3	1	2	1	1	2	1	1	6.433026321	0	0	0	0	0	0	0	550.1730525	0	1	1	1	1.345458361
1592	2	1	1	1	0	1	1	0	0	2	2.560997574	0	0	0	1	0	0	0	992.3338934	0	0	0	0	1.105912299
1593	2	1	2	2	0	2	1	1	0	1	2.758696468	0	0	0	1	0	0	0	793.945689	0	0	0	0	1.325480094
1594	2	1	1	1	1	0	1	0	0	4	1.280005817	0	0	1	0	0	0	0	16669.01683	0	0	0	0	0.600069005
1595	2	1	3	2	2	1	2	1	0	4	1.139401659	1	1	0	0	0	0	0	1198.176642	1	0	0	1	0.628784765
1596	2	1	4	1	2	2	2	1	0	1	1.866969878	1	0	0	0	0	1	2	1422.545047	1	1	0	0	0.601857094
1597	2	3	5	3	2	3	2	2	0	3	2.129491802	1	1	0	0	0	0	2	1098.646882	0	3	1	1	0.506140751
1598	2	1	4	1	3	1	1	1	0	3	2.79701781	1	0	0	1	0	0	0	1175.279316	0	0	0	0	0.625664344
1599	2	2	4	2	0	4	1	3	1	1	1.997747902	1	0	0	0	1	0	0	549.7016824	0	2	0	0	0.573944823
1600	2	1	4	0	1	3	3	0	0	4	2.419950208	0	1	0	1	1	1	3	960.3400628	1	3	0	0	1.358624638
1601	2	1	2	1	1	1	1	1	0	4	1.173468888	0	0	0	0	0	0	0	1376.76897	0	0	0	0	0.978852925
1602	2	3	3	2	0	3	3	0	0	1	0.906167898	1	0	0	0	0	0	0	1187.132924	0	2	0	1	0.946475764
1603	2	3	1	1	1	0	1	0	0	4	1.654366544	0	0	1	0	0	0	0	1020.34033	0	0	0	1	1.372088843
1604	2	1	1	0	1	0	1	0	0	1	2.501115109	0	0	0	0	1	0	0	421.861841	0	0	0	0	0.820513017
1605	2	1	1	1	1	0	1	0	0	1	2.759699417	0	0	0	0	0	0	0	726.8283775	1	0	0	1	1.298391692
1606	2	3	1	1	1	0	1	0	0	1	0.971483833	0	0	0	0	0	0	0	7208.631085	0	0	0	1	1.157013548
1607	2	1	7	0	6	1	1	3	2	4	6.029148968	0	0	0	1	0	0	0	793.0771949	1	2	1	1	1.011259438
1608	2	3	1	1	0	1	1	0	0	4	1.733985763	0	0	0	0	0	0	0	27188.55652	0	0	0	0	0.954506155
1609	2	1	5	0	0	5	1	3	2	1	6.398150678	1	0	0	0	0	0	0	836.5339046	0	1	0	0	0.70105174
1610	2	3	1	2	1	0	1	0	0	1	3.113897491	0	1	1	1	0	0	0	21351.33605	0	0	0	1	0.716860061
1611	2	3	4	2	1	3	2	1	0	1	1.242427925	1	0	0	0	0	1	0	1277.828198	0	2	1	1	1.135304586
1612	2	1	3	0	2	1	1	2	1	1	2.302367659	0	0	0	1	0	0	0	29761.84922	0	1	0	0	0.759005467
1613	2	1	2	2	1	1	1	1	0	3	2.464741704	0	0	0	0	0	0	0	667.2956895	1	0	0	0	1.128389231
1614	2	2	2	1	2	0	1	0	0	1	2.285409162	0	1	0	1	0	0	0	886.1229189	0	0	1	0	0.662158924
1615	2	2	1	1	1	0	1	0	0	1	4.844642911	0	0	0	0	1	0	0	8898.282769	1	0	0	0	1.288567901
1616	2	1	3	1	2	1	2	0	0	1	1.421774938	1	0	0	1	0	0	2	17458.64893	0	0	0	1	1.2277591
1617	2	1	2	2	0	2	1	1	0	4	1.922635931	0	1	0	1	0	0	0	408.0357733	0	0	0	0	0.591476378
1618	2	2	1	1	0	1	1	0	0	1	2.918569401	0	1	0	0	1	0	0	487.0070324	0	0	0	1	0.472179178
1619	2	3	1	1	1	0	1	0	0	4	5.348515951	0	0	0	0	0	0	0	338.4980973	0	0	1	1	1.158949645
1620	2	3	2	1	0	2	1	1	0	4	2.519257623	0	0	0	1	0	0	0	841.691394	0	0	1	0	0.875962328
1621	2	1	3	1	2	1	3	0	0	1	1.75317778	0	0	0	1	0	0	0	870.6538486	0	2	0	0	0.709050221
1622	2	1	2	1	0	2	1	1	0	3	1.168484631	0	1	0	1	0	0	0	465.1802322	0	1	0	0	0.783501514
1623	2	3	1	1	0	1	1	0	0	1	2.887143142	0	0	0	0	0	0	0	562.9088568	1	0	0	0	0.507660268
1624	2	3	1	2	1	0	1	0	0	1	2.950722609	0	0	0	0	0	0	0	629.9512946	0	0	0	1	0.559473451
1625	2	3	6	1	3	3	2	0	0	4	1.644194083	4	0	0	0	0	1	0	9441.095685	1	0	0	0	0.865725113
1626	2	3	4	3	2	2	3	0	0	4	2.586005035	1	0	0	1	0	0	0	32675.08864	1	3	1	1	0.942552404
1627	2	1	1	0	1	0	1	0	0	3	1.902604238	0	0	0	1	0	0	0	484.2133401	0	0	0	0	1.260497287
1628	2	1	3	1	0	3	1	2	1	1	1.93390208	0	1	0	1	0	0	0	684.5521287	0	1	0	0	0.745327836
1629	2	3	1	2	1	0	1	0	0	4	0.865546106	0	0	0	0	0	0	0	23146.69162	0	0	1	1	1.356783919
1630	2	1	3	0	1	2	1	2	0	4	1.81370532	1	1	0	1	0	0	0	388.1774338	0	2	0	0	0.470935669
1631	2	3	1	3	1	0	1	0	0	4	2.061040357	0	0	0	0	0	0	0	1100.546214	1	0	0	1	0.71800019
1632	2	2	4	0	4	0	3	0	0	1	6.816382385	0	0	0	0	0	1	0	1054.78544	1	3	1	1	0.416236266
1633	2	3	1	1	0	1	1	0	0	4	2.165568822	0	0	0	0	0	0	0	222.6759966	0	0	0	1	1.014878326
1634	2	3	2	2	1	1	1	1	0	3	2.446007414	0	0	0	0	0	0	0	17814.9451	0	0	1	1	0.928285728
1635	2	1	1	0	0	1	1	0	0	1	2.269808092	0	0	0	1	0	0	0	426.8500674	0	0	0	0	0.688726454
1636	2	1	6	2	2	4	3	0	0	4	2.267409737	3	1	1	0	0	1	5	5455.979059	0	3	0	0	1.246175518
1637	2	2	7	1	5	2	1	2	1	4	2.177264979	2	0	0	0	0	0	0	8767.438321	0	1	0	0	0.560061067
1638	2	2	3	1	2	1	1	1	0	4	1.225409979	0	0	0	0	0	1	1	27897.59821	0	0	0	0	1.365467101
1639	2	1	4	0	4	0	1	2	1	3	2.04457905	0	0	0	0	1	0	1	669.251233	0	1	0	0	1.227174586
1640	2	3	1	1	0	1	1	0	0	1	1.853971193	0	0	0	1	0	0	0	22080.44915	0	0	0	0	1.04986018
1641	2	2	3	0	1	2	3	0	0	3	5.014998851	1	0	0	0	0	0	0	187.9190472	1	1	0	0	0.473447552
1642	2	2	2	0	1	1	1	1	0	1	2.647356681	0	0	0	1	0	0	0	11648.66416	0	0	0	1	0.622846683
1643	2	3	1	2	0	1	1	0	0	1	3.249785434	0	0	0	1	0	0	0	901.725777	1	0	0	0	0.767407261
1644	2	2	2	0	0	2	1	1	0	1	2.574337256	0	0	0	0	1	0	0	19780.8032	0	0	0	0	1.22341879
1645	2	2	1	0	0	1	1	0	0	1	1.771055015	0	1	0	0	0	0	0	1086.369127	0	0	0	0	1.245423196
1646	2	2	3	2	1	2	1	1	0	1	5.81953447	0	0	1	0	1	1	0	13411.5996	0	0	1	1	1.365301677
1647	2	1	2	0	0	2	1	1	0	3	1.092138813	0	1	0	0	0	0	0	462.8820253	0	0	0	0	0.619057561
1648	2	3	1	2	1	0	1	0	0	3	2.711281519	0	0	0	0	0	0	0	17875.01278	0	0	1	1	1.176104499
1649	2	2	2	0	2	0	1	1	0	4	0.933944519	0	0	0	0	0	0	0	521.4888688	0	1	1	0	1.126107534
1650	2	3	1	2	1	0	1	0	0	4	1.854135845	0	0	0	1	1	0	0	14282.4045	1	0	1	1	0.527216313
1651	2	1	2	1	2	0	1	1	0	4	2.251963643	0	0	1	0	0	0	0	22152.54267	1	1	0	0	0.593715691
1652	2	1	3	1	2	1	2	0	0	1	6.560208672	1	1	1	1	0	0	2	598.7399837	0	1	0	0	1.280495645
1653	2	2	3	1	1	2	1	1	0	1	2.503052477	0	0	0	0	0	0	1	783.0845845	0	0	0	0	0.967002213
1654	2	2	1	2	0	1	1	0	0	4	2.246915142	0	0	0	0	0	0	0	23302.45559	0	0	1	1	0.473759883
1655	2	1	3	0	2	1	3	0	0	1	5.002718108	0	0	0	0	0	0	2	26287.48978	0	1	0	1	0.895244818
1656	2	1	7	0	6	1	5	0	0	1	2.492227987	0	0	0	1	1	1	0	1005.283887	0	3	0	0	1.391103057
1657	2	1	2	1	1	1	1	1	0	1	1.563353905	0	0	0	0	0	0	0	11391.05514	0	1	0	0	1.288075821
1658	2	1	2	2	1	1	1	0	0	1	4.95369867	0	0	1	0	0	0	0	392.5440145	0	1	0	0	1.348382357
1659	2	1	4	1	2	2	2	1	0	1	1.758901284	0	0	0	0	0	1	2	743.0428465	0	2	0	0	1.403081765
1660	2	3	2	2	2	0	1	1	0	4	1.144462226	0	1	0	1	0	0	0	23652.63642	1	0	1	1	0.684701757
1661	2	2	2	1	1	1	1	1	0	4	3.048493866	0	0	1	0	0	0	0	115.8592465	1	1	0	1	0.941362286
1662	2	2	3	0	3	0	2	0	0	1	1.295736605	1	0	0	0	0	1	0	422.4778664	1	0	1	0	1.359267255
1663	2	3	2	1	2	0	1	1	0	4	2.477973734	0	1	0	1	0	0	0	1348.243806	0	0	1	1	1.200228208
1664	2	1	3	0	1	2	3	0	0	4	4.261562823	1	1	0	0	0	0	2	33429.24144	1	1	0	0	0.677233919
1665	2	3	3	1	3	0	1	2	0	4	6.295350115	0	0	0	1	0	0	0	7212.046095	0	0	0	1	1.34033951
1666	2	1	4	0	2	2	1	1	0	1	5.86471064	2	0	0	0	0	1	0	1016.260119	1	1	0	0	0.613133949
1667	2	1	1	1	1	0	1	0	0	3	2.57248636	0	1	0	1	0	0	0	580.8757768	1	0	0	0	0.951594413
1668	2	2	7	1	1	6	1	5	0	1	1.337419311	5	1	0	0	0	1	0	14628.51088	0	5	1	1	0.502089689
1669	2	1	2	0	1	1	1	0	0	4	2.78327709	0	1	0	0	1	0	0	672.9891911	0	0	0	0	1.217404674
1670	2	1	3	1	2	1	1	1	0	1	2.056396268	1	1	0	0	0	1	0	7424.382634	0	1	0	0	1.170578891
1671	2	1	3	0	0	3	1	2	0	1	1.136774449	1	0	0	0	0	0	0	7260.732619	0	2	0	0	1.357132946
1672	2	3	1	1	0	1	1	0	0	4	5.095337646	0	0	0	1	1	0	0	599.1093016	0	0	0	1	0.957911864
1673	2	2	3	0	2	1	1	2	1	4	2.259784537	1	0	0	1	0	0	0	1253.78218	0	0	0	1	0.877100452
1674	2	2	1	1	1	0	1	0	0	1	1.118058775	0	0	0	0	1	0	0	795.1443464	0	0	0	1	1.063363716
1675	2	2	6	2	2	4	1	3	1	4	5.907838754	1	0	0	0	0	1	2	870.6245168	1	2	0	1	1.198233285
1676	2	2	3	2	2	1	1	2	0	4	1.836012507	0	0	0	0	1	0	0	423.5395878	0	1	0	0	0.424016747
1677	2	2	2	2	1	1	2	0	0	4	2.800984047	0	0	0	0	1	0	0	13770.64699	1	1	0	1	0.663824018
1678	2	3	1	1	0	1	1	0	0	1	1.458225456	0	0	0	1	0	0	0	20274.39155	0	0	0	1	1.306173335
1679	2	2	2	2	1	1	1	1	0	4	5.074980983	0	0	0	0	0	0	0	675.2038675	0	0	0	0	0.693850282
1680	2	1	3	0	1	2	1	0	0	4	2.620532881	1	0	0	1	0	1	0	799.7173873	0	2	0	1	0.900994899
1681	2	2	3	2	2	1	3	0	0	1	1.727999492	1	1	0	0	0	0	0	266.6274044	1	1	1	0	1.123278168
1682	2	1	1	1	1	0	1	0	0	4	1.674457497	0	1	0	1	0	0	0	759.9517541	0	0	0	0	0.848749262
1683	2	2	4	1	1	3	3	1	0	3	2.063023296	0	1	0	1	0	0	2	17769.29162	0	1	0	1	0.434844248
1684	2	3	3	1	0	3	1	2	0	4	2.229968252	0	0	0	0	0	0	0	7234.570267	1	2	1	0	1.005338334
1685	2	3	1	3	1	0	1	0	0	1	1.337039871	0	0	0	0	0	0	0	459.5186355	0	0	0	1	1.03680431
1686	2	1	1	1	0	1	1	0	0	4	1.265760136	0	0	0	0	1	0	0	10845.30547	1	0	0	0	0.417020321
1687	2	3	3	3	3	0	1	2	1	1	1.502855419	1	0	0	0	0	0	0	1034.889588	1	0	1	1	1.111328967
1688	2	1	3	1	1	2	2	1	0	4	1.95814723	0	0	0	1	0	0	0	26166.71752	1	2	0	0	0.908823967
1689	2	2	4	1	1	3	3	0	0	1	2.335873514	1	1	0	1	0	0	0	876.1570921	0	2	1	1	1.405117233
1690	2	2	1	1	1	0	1	0	0	4	1.819097249	0	0	0	1	0	0	0	682.692021	0	0	0	1	0.665292894
1691	2	2	3	0	2	1	1	0	0	3	2.252967175	0	0	0	0	0	0	2	16275.16314	0	0	1	0	1.238749314
1692	2	3	1	2	1	0	1	0	0	4	1.766031643	0	0	0	0	0	0	0	1164.643915	0	0	0	1	1.184246313
1693	2	3	1	3	0	1	1	0	0	1	2.449420472	0	0	0	1	0	0	0	439.5199551	0	0	0	1	0.979148407
1694	2	2	2	2	1	1	2	0	0	2	1.368135201	0	0	0	0	0	0	0	1223.138223	0	1	1	1	1.334570624
1695	2	2	7	1	5	2	2	0	0	4	2.761242259	4	0	0	1	0	0	6	8060.045549	0	1	0	1	1.408063662
1696	2	1	4	1	4	0	2	0	0	1	6.885835169	1	0	0	1	0	0	0	608.6092353	0	2	0	0	1.27285055
1697	2	2	1	2	0	1	1	0	0	1	1.394739985	0	0	0	0	0	0	0	301.7908804	0	0	0	0	0.485464952
1698	2	3	4	2	2	2	3	1	0	3	2.508948875	1	0	0	0	0	0	0	1281.64156	0	1	1	1	0.534561166
1699	2	3	2	4	1	1	2	0	0	4	1.859490737	0	0	1	0	0	0	0	246.2292246	1	0	1	0	1.185981458
1700	2	2	4	2	3	1	2	0	0	1	1.69935096	0	1	0	0	0	1	3	808.4603462	0	2	0	1	1.335307393
1701	2	1	3	2	3	0	2	1	0	3	2.33024147	1	0	0	0	0	0	0	594.872531	0	0	0	0	1.139979268
1702	2	1	1	2	0	1	1	0	0	1	2.476278733	0	1	0	0	0	0	0	10665.93262	0	0	0	0	1.103196836
1703	2	3	4	2	2	2	1	0	0	4	1.5368624	1	0	1	0	0	1	0	181.4032511	1	0	0	1	1.371244781
1704	2	3	7	2	0	7	2	0	0	4	2.111699545	2	1	0	1	0	1	0	1024.157114	0	2	1	1	0.976187409
1705	2	2	6	1	4	2	2	2	0	4	2.391084973	2	0	0	0	0	0	0	948.5892765	0	4	0	0	0.663572869
1706	2	1	2	2	2	0	1	1	0	3	2.647730539	0	1	0	1	0	0	0	985.1909842	1	1	1	0	1.22025815
1707	2	3	4	3	2	2	1	1	0	1	4.305885486	1	0	0	0	1	1	2	108.7899366	0	3	1	1	0.890248037
1708	2	2	5	1	5	0	3	0	0	1	2.134842965	0	0	0	0	0	1	4	747.9433393	0	2	0	1	1.052991353
1709	2	1	2	0	1	1	2	0	0	1	2.971681963	0	1	0	0	0	0	0	824.4470495	1	1	0	1	1.092839249
1710	2	3	1	1	0	1	1	0	0	3	2.247216827	0	0	1	0	0	0	0	25681.39489	0	0	0	1	0.560340718
1711	2	1	6	2	4	2	5	1	0	4	3.116487812	2	0	0	0	0	0	0	733.7312653	1	1	0	1	1.331184134
1712	2	3	5	4	4	1	2	2	1	1	2.466548408	1	0	0	1	0	0	0	431.4208795	1	1	0	1	1.395127572
1713	2	2	1	1	1	0	1	0	0	4	2.537325476	0	1	0	0	0	0	0	13273.26011	1	0	0	0	0.432263041
1714	2	2	1	1	1	0	1	0	0	4	1.100674717	0	0	0	0	0	0	0	1022.129544	0	0	1	0	0.402557197
1715	2	3	1	2	0	1	1	0	0	1	1.711413372	0	1	0	0	1	0	0	614.1409617	1	0	0	1	1.278358055
1716	2	2	7	2	4	3	2	3	0	4	2.270868937	3	0	0	0	0	0	3	18644.40395	0	5	1	0	1.142301487
1717	2	1	2	0	2	0	2	0	0	1	2.215143471	0	1	0	1	1	0	0	756.5228181	0	0	0	0	1.010898691
1718	2	1	1	0	0	1	1	0	0	1	5.321443724	0	1	0	0	0	0	0	348.9527005	1	0	0	0	1.214200227
1719	2	3	5	1	2	3	5	0	0	1	3.064390323	0	0	1	0	1	0	0	481.2031431	1	1	1	1	0.885397616
1720	2	2	3	0	1	2	2	0	0	4	2.810282408	0	0	0	1	0	0	0	7001.414863	0	2	0	1	1.252575488
1721	2	2	4	1	3	1	1	0	0	1	1.558157779	1	1	0	0	0	0	0	56.62824438	0	1	0	0	0.541298704
1722	2	3	1	4	0	1	1	0	0	4	2.278985016	0	0	0	0	0	0	0	9965.95378	0	0	1	0	0.839086768
1723	2	1	1	1	1	0	1	0	0	2	2.085965455	0	0	0	0	0	0	0	21909.5034	0	0	0	0	1.085546334
1724	2	3	2	2	1	1	1	1	0	1	4.550535319	0	0	0	1	0	0	0	740.4522135	0	0	1	1	0.744729554
1725	2	2	4	1	3	1	1	2	0	1	1.359855277	2	0	0	1	0	1	0	1413.168078	0	3	1	1	0.967353311
1726	2	1	2	1	2	0	1	1	0	4	2.719824255	0	0	0	1	1	0	0	646.2079498	1	1	0	0	0.522386467
1727	2	2	3	2	3	0	1	1	0	4	5.539186105	0	0	0	0	1	0	0	24868.88972	0	1	0	0	0.415113597
1728	2	1	2	1	1	1	1	1	0	4	2.711628004	0	0	0	1	0	0	0	549.2502244	0	1	0	0	0.963097874
1729	2	2	2	1	1	1	1	1	0	4	1.413566453	0	0	0	0	0	0	0	557.905713	0	0	0	0	0.869048296
1730	2	2	3	1	1	2	2	1	0	1	6.323067732	0	0	0	0	0	0	0	397.6760334	1	0	0	1	1.389315329
1731	2	2	2	2	1	1	2	0	0	3	2.344103422	0	0	0	0	0	0	1	930.3880615	0	0	0	1	0.713847686
1732	2	1	1	1	0	1	1	0	0	1	6.566860666	0	0	0	0	0	0	0	32238.83957	0	0	0	0	1.210615942
1733	2	2	2	1	1	1	1	1	0	4	1.331933529	0	1	0	0	0	0	0	1297.715824	0	0	0	1	1.399942911
1734	2	2	3	1	3	0	2	1	0	1	1.761496757	1	0	0	0	0	0	0	1011.640802	0	2	0	1	0.654405142
1735	2	1	1	1	1	0	1	0	0	1	2.564368531	0	0	0	0	0	0	0	867.6588624	0	0	0	0	0.759390286
1736	2	1	1	1	0	1	1	0	0	3	2.296655964	0	1	0	1	1	0	0	745.7101003	0	0	0	0	1.085647241
1737	2	3	4	1	3	1	1	3	2	4	2.168899492	1	0	0	0	0	0	0	612.3680991	1	0	0	0	1.238875399
1738	2	1	3	0	2	1	3	0	0	4	1.602518026	1	0	0	1	1	0	0	10662.78138	0	0	1	0	0.767814781
1739	2	1	4	0	3	1	2	0	0	1	1.627221586	1	0	0	0	0	0	0	146.0641296	1	1	0	1	0.56472734
1740	2	1	6	2	1	5	5	1	0	4	2.34941082	0	1	0	0	0	0	0	22605.88346	0	3	0	0	1.100625032
1741	2	1	7	0	3	4	1	4	2	1	6.14596568	1	0	0	0	0	1	0	914.1702832	1	1	0	0	0.428728109
1742	2	2	5	1	1	4	3	2	1	1	2.169439503	2	1	0	1	0	0	2	26507.35726	0	3	0	0	0.736960426
1743	2	2	3	2	3	0	2	1	0	1	1.792235739	0	0	0	0	0	0	1	34112.25452	0	0	0	0	0.827684308
1744	2	1	4	1	1	3	1	3	2	4	1.902294542	1	0	0	0	0	0	0	162.4091789	1	1	0	1	1.280997793
1745	2	3	2	2	0	2	2	0	0	1	5.391251988	0	0	0	1	0	0	0	257.340487	1	0	1	1	0.480992233
1746	2	1	4	1	2	2	1	3	2	1	1.913453952	0	0	1	1	0	0	0	25437.11305	0	1	0	0	1.20914328
1747	2	1	3	2	2	1	2	0	0	3	2.979135485	1	0	0	0	0	0	2	569.7010223	0	0	0	0	0.804049758
1748	2	1	3	1	2	1	2	1	0	1	1.347092663	0	0	0	1	0	0	1	145.7494749	1	0	0	1	1.392660383
1749	2	1	2	1	1	1	1	1	0	3	2.808674421	0	0	0	1	0	0	0	31978.00942	1	1	0	0	0.955364194
1750	2	2	1	0	0	1	1	0	0	4	1.582817094	0	0	0	0	0	0	0	12669.17299	0	0	0	1	0.702292531
1751	2	3	7	2	4	3	1	6	3	4	2.736008599	5	0	1	1	0	0	0	936.5837361	1	3	1	1	0.708774998
1752	2	2	2	0	0	2	1	1	0	1	2.038353645	0	0	1	1	0	0	0	31943.3208	1	0	0	0	1.061165064
1753	2	1	1	0	1	0	1	0	0	4	1.326541844	0	0	0	1	0	0	0	24603.90198	0	0	0	1	1.324820205
1754	2	2	3	1	3	0	1	2	1	1	1.404367191	1	0	0	0	1	0	0	163.2762826	0	0	1	1	1.065594225
1755	2	1	3	1	1	2	1	1	0	3	1.031214793	1	1	0	1	0	1	0	13024.6108	0	0	1	0	0.86597996
1756	2	1	2	1	0	2	1	1	0	4	6.510039783	0	0	0	1	0	0	0	27081.06445	0	1	0	1	1.281023892
1757	2	3	7	2	5	2	2	3	2	3	2.42665263	2	0	1	0	0	1	0	634.4458572	0	2	1	0	0.612987986
1758	2	2	2	1	2	0	1	0	0	2	0.992088664	0	0	0	0	0	0	0	24007.5157	0	1	1	0	0.566056805
1759	2	2	1	2	0	1	1	0	0	1	2.517832779	0	0	0	0	0	0	0	796.4690342	1	0	1	0	0.871057706
1760	2	1	5	1	4	1	5	0	0	3	2.598223943	1	0	0	1	0	0	0	346.252371	1	2	0	0	1.381328435
1761	2	1	1	0	1	0	1	0	0	1	2.812968012	0	1	0	0	1	0	0	19508.85546	0	0	0	0	0.690692074
1762	2	2	1	2	1	0	1	0	0	1	0.995306624	0	1	0	0	0	0	0	724.5453232	0	0	0	0	1.244510135
1763	2	2	2	0	1	1	1	1	0	1	1.477988414	0	0	0	1	0	0	0	938.6594382	0	1	1	1	0.452672828
1764	2	1	1	0	1	0	1	0	0	4	1.194712481	0	1	0	0	0	0	0	824.2309012	0	0	0	0	0.992664196
1765	2	2	2	2	0	2	2	0	0	4	1.961383139	0	0	0	0	0	0	0	515.8582499	0	1	0	0	0.549968249
1766	2	1	4	1	3	1	4	0	0	1	1.417981509	2	0	0	0	0	0	0	839.5920428	0	0	1	0	0.537328411
1767	2	1	2	1	1	1	2	0	0	1	2.940217762	0	0	0	1	0	0	0	1452.137793	0	1	0	0	1.35214925
1768	2	2	1	1	1	0	1	0	0	4	4.828354842	0	1	0	0	0	0	0	15294.22491	0	0	1	1	1.254691041
1769	2	3	2	2	0	2	1	0	0	3	2.454005929	0	0	1	0	1	0	0	772.7414271	0	0	1	1	0.967997875
1770	2	2	2	2	0	2	1	1	0	1	5.993597337	0	0	1	0	0	0	0	1122.425291	0	1	1	0	0.719455344
1771	2	2	3	0	1	2	3	0	0	1	2.86901773	0	1	0	0	1	0	0	756.5998867	1	2	0	0	0.697391084
1772	2	1	6	1	5	1	1	4	1	1	2.397600172	4	0	0	0	0	1	0	1138.015305	0	1	0	1	1.190964541
1773	2	3	3	2	0	3	2	1	0	4	1.41495654	1	0	0	0	0	0	1	270.9884365	0	0	1	1	0.536672738
1774	2	2	2	0	0	2	2	0	0	1	2.713188992	0	0	1	1	0	0	0	1147.081312	0	0	0	0	0.883496274
1775	2	3	3	3	2	1	2	1	0	1	1.604592468	1	0	0	1	0	0	0	1051.296579	0	0	1	1	1.001858817
1776	2	3	4	1	4	0	3	0	0	1	2.582652601	1	0	0	0	0	0	3	17913.71604	0	0	1	1	1.358127989
1777	2	2	5	1	1	4	1	1	0	4	2.150222846	0	1	0	0	0	1	0	752.9352558	0	1	0	1	1.238367308
1778	2	1	1	0	0	1	1	0	0	1	1.038424647	0	0	0	0	0	0	0	22676.97053	0	0	0	1	1.125211587
1779	2	2	2	1	2	0	1	1	0	4	2.583873068	0	0	0	0	1	0	0	844.7642344	0	0	1	0	1.287283948
1780	2	1	2	2	2	0	1	0	0	1	2.426923771	0	1	0	0	0	1	1	20532.24785	0	0	0	0	0.602172657
1781	2	2	2	1	1	1	1	1	0	1	2.246592829	0	0	0	0	0	0	0	1010.60482	0	1	1	0	1.341465713
1782	2	2	3	1	1	2	3	0	0	1	6.804675434	0	0	0	0	0	0	0	12560.02594	1	0	1	1	0.943231685
1783	2	2	1	1	0	1	1	0	0	4	4.267042631	0	1	0	1	0	0	0	9438.703826	0	0	1	0	1.019515631
1784	2	2	1	1	1	0	1	0	0	1	1.469578962	0	0	0	0	0	0	0	490.3259143	0	0	0	1	1.220296697
1785	2	2	2	1	0	2	1	1	0	1	1.451010263	0	1	0	0	0	0	0	723.9311138	0	1	0	0	1.234275019
